Wban Number, YearMonthDay, Time, Station Type, Maintenance Indicator, Sky Conditions, Visibility, Weather Type, Dry Bulb Temp, Dew Point Temp, Wet Bulb Temp, % Relative Humidity, Wind Speed (kt), Wind Direction, Wind Char. Gusts (kt), Val for Wind Char., Station Pressure, Pressure Tendency, Sea Level Pressure, Record Type, Precip. Total
03011,20070423,0950,AO2 ,-,SCT043                                       ,10SM   ,-,39,23,34,53  , 21  ,160,G,30 ,30.00,-,-,AA,-
03011,20070423,1050,AO2 ,-,SCT039 OVC045                                ,10SM   ,-,39,25,34,57  , 10  ,160,G,24 ,30.00,-,-,AA,-
03011,20070423,1150,AO2 ,-,SCT047 BKN055 BKN065                         ,10SM   ,-,41,23,34,49  , 14  ,160,G,20 ,29.99,-,-,AA,-
03011,20070423,1250,AO2 ,-,SCT044 SCT050                                ,10SM   ,-,43,21,36,42  , 14  ,150,G,25 ,29.98,-,-,AA,-
03011,20070423,1350,AO2 ,-,CLR                                          ,10SM   ,-,43,18,34,37  , 14  ,150,G,21 ,29.96,-,-,AA,-
03011,20070423,1450,AO2 ,-,SCT040 BKN055 OVC075                         ,10SM   ,-,43,18,34,37  , 12  ,170,G,17 ,29.95,-,-,AA,-
03011,20070423,1550,AO2 ,-,SCT035 BKN046 OVC100                         ,10SM   ,-,39,27,34,62  , 4   ,040,-,0  ,29.95,-,-,AA,-
03011,20070423,1650,AO2 ,-,SCT016 BKN049 OVC100                         ,10SM   ,SN                  ,37,28,34,70  , 7   ,240,G,19 ,29.99,-,-,AA,-
03011,20070423,1750,AO2 ,-,BKN001 OVC006                                ,1/4SM  ,SN                  ,32,32,32,100 , 5   ,300,-,0  ,30.00,-,-,AA,-
03011,20070423,1850,AO2 ,-,SCT011 SCT016 OVC030                         ,7SM    ,-,32,30,30,92  , 3   ,240,-,0  ,30.00,-,-,AA,-
03011,20070423,1950,AO2 ,-,SCT005 SCT110                                ,10SM   ,-,32,28,30,85  , 8   ,120,-,0  ,29.98,-,-,AA,-
03011,20070423,2050,AO2 ,-,SCT120                                       ,10SM   ,-,32,28,30,85  , 0   ,000,-,0  ,30.00,-,-,AA,-
03011,20070423,2150,AO2 ,-,CLR                                          ,7SM    ,-,32,27,30,82  , 3   ,270,-,0  ,29.98,-,-,AA,-
03011,20070423,2250,AO2 ,-,SCT055                                       ,10SM   ,-,30,28,28,92  , 3   ,240,-,0  ,29.99,-,-,AA,-
03011,20070423,2350,AO2 ,-,BKN004 OVC009                                ,7SM    ,-,30,28,28,92  , 3   ,250,-,0  ,29.98,-,-,AA,-
03011,20070424,0050,AO2 ,-,OVC004                                       ,4SM    ,-SN                 ,28,28,28,100 , 4   ,250,-,0  ,29.97,-,-,AA,-
03011,20070424,0150,AO2 ,-,OVC006                                       ,10SM   ,-,28,27,28,96  , 0   ,000,-,0  ,29.96,-,-,AA,-
03011,20070424,0250,AO2 ,-,SCT006 OVC010                                ,10SM   ,-,28,27,28,96  , 4   ,270,-,0  ,29.96,-,-,AA,-
03011,20070424,0350,AO2 ,-,OVC005                                       ,1 1/4SM,-SN                 ,28,27,28,96  , 3   ,230,-,0  ,29.95,-,-,AA,-
03011,20070424,0450,AO2 ,-,BKN003                                       ,3/4SM  ,SN                  ,28,27,28,96  , 0   ,000,-,0  ,29.95,-,-,AA,-
03011,20070424,0550,AO2 ,-,VV002                                        ,1/4SM  ,SN                  ,28,27,28,96  , 0   ,000,-,0  ,29.95,-,-,AA,-
03011,20070424,0650,AO2 ,-,OVC003                                       ,1/2SM  ,SN                  ,28,28,28,100 , 10  ,280,-,0  ,29.96,-,-,AA,-
03011,20070424,0750,AO2 ,-,OVC009                                       ,3/4SM  ,-SN                 ,30,27,28,89  , 12  ,310,G,18 ,29.96,-,-,AA,-
03011,20070424,0850,AO2 ,-,OVC013                                       ,1 1/4SM,-SN                 ,32,28,30,85  , 12  ,300,G,20 ,29.97,-,-,AA,-
03011,20070424,0950,AO2 ,-,BKN019 OVC027                                ,4SM    ,-SN                 ,34,28,32,79  , 11  ,310,G,17 ,29.98,-,-,AA,-
03011,20070424,1050,AO2 ,-,SCT018 BKN027 OVC038                         ,7SM    ,-,36,30,34,79  , 12  ,310,G,16 ,30.01,-,-,AA,-
03011,20070424,1150,AO2 ,-,SCT002 OVC013                                ,1 1/4SM,-SN                 ,36,32,34,85  , 10  ,270,G,23 ,30.02,-,-,AA,-
03011,20070424,1250,AO2 ,-,BKN017 OVC024                                ,2SM    ,-SN                 ,37,32,36,82  , 10  ,310,G,19 ,30.02,-,-,AA,-
03011,20070424,1350,AO2 ,-,OVC017                                       ,2SM    ,-SN                 ,36,32,34,85  , 10  ,330,G,25 ,30.04,-,-,AA,-
03011,20070424,1450,AO2 ,-,SCT020 BKN026 OVC033                         ,4SM    ,-SN                 ,37,32,36,82  , 9   ,330,G,17 ,30.06,-,-,AA,-
03011,20070424,1550,AO2 ,-,SCT014 BKN019 OVC029                         ,2 1/2SM,-SN                 ,39,32,36,76  , 8   ,330,G,20 ,30.08,-,-,AA,-
03011,20070424,1650,AO2 ,-,BKN035 BKN040 OVC046                         ,10SM   ,-,41,32,37,70  , 4   ,330,G,16 ,30.10,-,-,AA,-
03011,20070424,1750,AO2 ,-,SCT005 BKN010 OVC020                         ,1 1/2SM,-SN                 ,37,32,36,82  , 8   ,310,G,27 ,30.13,-,-,AA,-
03011,20070424,1850,AO2 ,-,SCT032 BKN041 BKN050                         ,10SM   ,-,37,32,36,82  , 11  ,290,G,24 ,30.15,-,-,AA,-
03011,20070424,1950,AO2 ,-,SCT014 BKN034 OVC047                         ,10SM   ,-,37,32,36,82  , 7   ,340,G,28 ,30.17,-,-,AA,-
03011,20070424,2050,AO2 ,-,SCT038 BKN048 BKN055                         ,10SM   ,-,37,30,34,76  , 7   ,310,-,0  ,30.19,-,-,AA,-
03011,20070424,2150,AO2 ,-,SCT041 BKN050                                ,10SM   ,-,37,30,34,76  , 4   ,310,G,14 ,30.21,-,-,AA,-
03011,20070424,2250,AO2 ,-,SCT045                                       ,10SM   ,-,36,28,34,73  , 3   ,300,-,0  ,30.21,-,-,AA,-
03011,20070424,2350,AO2 ,-,CLR                                          ,10SM   ,-,36,27,34,70  , 5   ,300,-,0  ,30.21,-,-,AA,-
03011,20070425,0050,AO2 ,-,CLR                                          ,10SM   ,-,34,30,32,85  , 6   ,200,-,0  ,30.22,-,-,AA,-
03011,20070425,0150,AO2 ,-,CLR                                          ,10SM   ,-,34,30,32,85  , 9   ,270,-,0  ,30.21,-,-,AA,-
03011,20070425,0250,AO2 ,-,CLR                                          ,10SM   ,-,32,30,30,92  , 4   ,290,-,0  ,30.21,-,-,AA,-
03011,20070425,0350,AO2 ,-,CLR                                          ,10SM   ,-,32,30,30,92  , 6   ,250,-,0  ,30.21,-,-,AA,-
03011,20070425,0450,AO2 ,-,SCT065                                       ,10SM   ,-,32,28,30,85  , 0   ,000,-,0  ,30.21,-,-,AA,-
03011,20070425,0550,AO2 ,-,CLR                                          ,10SM   ,-,32,28,30,85  , 3   ,180,-,0  ,30.21,-,-,AA,-
03011,20070425,0650,AO2 ,-,CLR                                          ,10SM   ,-,34,27,30,76  , 0   ,000,-,0  ,30.23,-,-,AA,-
03011,20070425,0750,AO2 ,-,CLR                                          ,10SM   ,-,37,27,34,67  , 7   ,230,-,0  ,30.25,-,-,AA,-
03011,20070425,0850,AO2 ,-,SCT055                                       ,10SM   ,-,41,19,34,41  , 3   ,040,-,0  ,30.24,-,-,AA,-
03011,20070425,0950,AO2 ,-,CLR                                          ,10SM   ,-,43,18,34,37  , 5   ,080,-,0  ,30.24,-,-,AA,-
03011,20070425,1050,AO2 ,-,CLR                                          ,10SM   ,-,45,16,36,31  , 4   ,350,-,0  ,30.23,-,-,AA,-
03011,20070425,1150,AO2 ,-,CLR                                          ,10SM   ,-,46,23,37,40  , 5   ,260,-,0  ,30.21,-,-,AA,-
03011,20070425,1250,AO2 ,-,CLR                                          ,10SM   ,-,46,23,37,40  , 7   ,250,-,0  ,30.21,-,-,AA,-
03011,20070425,1350,AO2 ,-,CLR                                          ,10SM   ,-,46,27,37,48  , 8   ,250,-,0  ,30.21,-,-,AA,-
03011,20070425,1450,AO2 ,-,CLR                                          ,10SM   ,-,48,23,37,37  , 9   ,240,G,15 ,30.18,-,-,AA,-
03011,20070425,1550,AO2 ,-,CLR                                          ,10SM   ,-,50,23,39,35  , 9   ,270,G,14 ,30.17,-,-,AA,-
03011,20070425,1650,AO2 ,-,CLR                                          ,10SM   ,-,50,25,39,38  , 0   ,000,-,0  ,30.16,-,-,AA,-
03011,20070425,1750,AO2 ,-,CLR                                          ,10SM   ,-,50,25,39,38  , 4   ,210,-,0  ,30.15,-,-,AA,-
03011,20070425,1850,AO2 ,-,CLR                                          ,10SM   ,-,45,27,37,49  , 0   ,000,-,0  ,30.15,-,-,AA,-
03011,20070425,1950,AO2 ,-,SCT049                                       ,10SM   ,-,43,28,37,56  , 5   ,120,-,0  ,30.16,-,-,AA,-
03011,20070425,2050,AO2 ,-,SCT046                                       ,10SM   ,-,41,28,36,60  , 5   ,150,-,0  ,30.17,-,-,AA,-
03011,20070425,2150,AO2 ,-,CLR                                          ,10SM   ,-,37,28,34,70  , 3   ,130,-,0  ,30.18,-,-,AA,-
03011,20070425,2250,AO2 ,-,CLR                                          ,10SM   ,-,37,28,34,70  , 6   ,140,-,0  ,30.17,-,-,AA,-
03011,20070425,2350,AO2 ,-,CLR                                          ,10SM   ,-,36,28,34,73  , 5   ,150,-,0  ,30.16,-,-,AA,-
03011,20070426,0050,AO2 ,-,CLR                                          ,10SM   ,-,36,28,34,73  , 4   ,140,-,0  ,30.15,-,-,AA,-
03011,20070426,0150,AO2 ,-,CLR                                          ,10SM   ,-,36,27,34,70  , 4   ,150,-,0  ,30.14,-,-,AA,-
03011,20070426,0250,AO2 ,-,CLR                                          ,10SM   ,-,36,27,34,70  , 6   ,140,-,0  ,30.13,-,-,AA,-
03011,20070426,0350,AO2 ,-,CLR                                          ,10SM   ,-,34,27,30,76  , 5   ,140,-,0  ,30.13,-,-,AA,-
03011,20070426,0450,AO2 ,-,CLR                                          ,10SM   ,-,34,27,30,76  , 4   ,150,-,0  ,30.13,-,-,AA,-
03011,20070426,0550,AO2 ,-,CLR                                          ,10SM   ,-,34,27,30,76  , 5   ,160,-,0  ,30.14,-,-,AA,-
03011,20070426,0650,AO2 ,-,CLR                                          ,10SM   ,-,37,27,34,67  , 4   ,130,-,0  ,30.16,-,-,AA,-
03011,20070426,0750,AO2 ,-,CLR                                          ,10SM   ,-,41,23,34,49  , 0   ,000,-,0  ,30.16,-,-,AA,-
03011,20070426,0850,AO2 ,-,CLR                                          ,10SM   ,-,46,27,37,48  , 3   ,260,-,0  ,30.16,-,-,AA,-
03011,20070426,0950,AO2 ,-,SCT060                                       ,10SM   ,-,50,23,39,35  , 5   ,250,-,0  ,30.15,-,-,AA,-
03011,20070426,1050,AO2 ,-,BKN065                                       ,10SM   ,-,54,21,41,28  , 0   ,000,-,0  ,30.14,-,-,AA,-
03011,20070426,1150,AO2 ,-,SCT075                                       ,10SM   ,-,52,18,39,26  , 0   ,000,-,0  ,30.13,-,-,AA,-
03011,20070426,1250,AO2 ,-,SCT060 BKN070 OVC090                         ,10SM   ,-,54,19,39,25  , 4   ,280,-,0  ,30.12,-,-,AA,-
03011,20070426,1350,AO2 ,-,SCT070 OVC090                                ,10SM   ,-,52,27,43,38  , 8   ,040,-,0  ,30.12,-,-,AA,-
03011,20070426,1450,AO2 ,-,SCT100                                       ,10SM   ,-,52,25,41,35  , 3   ,080,-,0  ,30.12,-,-,AA,-
03011,20070426,1550,AO2 ,-,SCT060 SCT080 BKN100                         ,10SM   ,-,54,25,43,33  , 5   ,320,-,0  ,30.12,-,-,AA,-
03011,20070426,1650,AO2 ,-,BKN060 BKN080 BKN110                         ,10SM   ,-,54,23,41,30  , 9   ,270,-,0  ,30.12,-,-,AA,-
03011,20070426,1750,AO2 ,-,SCT075 BKN110                                ,10SM   ,-,50,28,41,43  , 0   ,000,-,0  ,30.13,-,-,AA,-
03011,20070426,1850,AO2 ,-,SCT024 BKN055 OVC070                         ,10SM   ,-RA                 ,46,30,39,54  , 5   ,040,-,0  ,30.17,-,-,AA,-
03011,20070426,1950,AO2 ,-,BKN085                                       ,10SM   ,-,41,34,37,76  , 12  ,110,G,18 ,30.19,-,-,AA,-
03011,20070426,2050,AO2 ,-,SCT060 SCT070                                ,10SM   ,-,43,32,37,65  , 0   ,000,-,0  ,30.21,-,-,AA,-
03011,20070426,2150,AO2 ,-,CLR                                          ,10SM   ,-,41,32,37,70  , 6   ,130,-,0  ,30.21,-,-,AA,-
03011,20070426,2250,AO2 ,-,CLR                                          ,10SM   ,-,39,32,36,76  , 3   ,130,-,0  ,30.23,-,-,AA,-
03011,20070426,2350,AO2 ,-,CLR                                          ,10SM   ,-,37,30,34,76  , 4   ,140,-,0  ,30.23,-,-,AA,-
03011,20070427,0050,AO2 ,-,CLR                                          ,10SM   ,-,37,30,34,76  , 5   ,110,-,0  ,30.23,-,-,AA,-
03011,20070427,0150,AO2 ,-,CLR                                          ,10SM   ,-,36,30,34,79  , 4   ,140,-,0  ,30.23,-,-,AA,-
03011,20070427,0250,AO2 ,-,CLR                                          ,10SM   ,-,36,28,34,73  , 3   ,160,-,0  ,30.24,-,-,AA,-
03011,20070427,0350,AO2 ,-,CLR                                          ,10SM   ,-,34,28,32,79  , 4   ,130,-,0  ,30.25,-,-,AA,-
03011,20070427,0450,AO2 ,-,CLR                                          ,10SM   ,-,34,27,30,76  , 6   ,140,-,0  ,30.26,-,-,AA,-
03011,20070427,0550,AO2 ,-,CLR                                          ,10SM   ,-,36,27,34,70  , 4   ,100,-,0  ,30.29,-,-,AA,-
03011,20070427,0650,AO2 ,-,CLR                                          ,10SM   ,-,39,28,36,65  , 0   ,000,-,0  ,30.30,-,-,AA,-
03011,20070427,0750,AO2 ,-,CLR                                          ,10SM   ,-,45,28,37,51  , 0   ,000,-,0  ,30.33,-,-,AA,-
03011,20070427,0850,AO2 ,-,CLR                                          ,10SM   ,-,50,28,41,43  , 0   ,000,-,0  ,30.34,-,-,AA,-
03011,20070427,0950,AO2 ,-,CLR                                          ,10SM   ,-,52,23,39,32  , 0   ,000,-,0  ,30.34,-,-,AA,-
03011,20070427,1050,AO2 ,-,CLR                                          ,10SM   ,-,55,23,43,29  , 5   ,270,-,0  ,30.35,-,-,AA,-
03011,20070427,1150,AO2 ,-,CLR                                          ,10SM   ,-,57,21,43,25  , 0   ,000,-,0  ,30.34,-,-,AA,-
03011,20070427,1250,AO2 ,-,CLR                                          ,10SM   ,-,59,21,45,23  , 0   ,000,-,0  ,30.33,-,-,AA,-
03011,20070427,1350,AO2 ,-,CLR                                          ,10SM   ,-,61,18,45,19  , 5   ,360,-,0  ,30.32,-,-,AA,-
03011,20070427,1450,AO2 ,-,CLR                                          ,10SM   ,-,63,19,45,18  , 6   ,300,-,0  ,30.31,-,-,AA,-
03011,20070427,1550,AO2 ,-,CLR                                          ,10SM   ,-,63,19,45,18  , 4   ,350,-,0  ,30.31,-,-,AA,-
03011,20070427,1650,AO2 ,-,CLR                                          ,10SM   ,-,61,23,45,23  , 3   ,020,-,0  ,30.32,-,-,AA,-
03011,20070427,1750,AO2 ,-,CLR                                          ,10SM   ,-,57,19,43,23  , 3   ,030,-,0  ,30.33,-,-,AA,-
03011,20070427,1850,AO2 ,-,CLR                                          ,10SM   ,-,54,18,39,24  , 0   ,000,-,0  ,30.35,-,-,AA,-
03011,20070427,1950,AO2 ,-,CLR                                          ,10SM   ,-,54,19,39,25  , 3   ,130,-,0  ,30.37,-,-,AA,-
03011,20070427,2050,AO2 ,-,CLR                                          ,10SM   ,-,50,23,39,35  , 5   ,140,-,0  ,30.40,-,-,AA,-
03011,20070427,2150,AO2 ,-,CLR                                          ,10SM   ,-,45,27,37,49  , 4   ,130,-,0  ,30.42,-,-,AA,-
03011,20070427,2250,AO2 ,-,CLR                                          ,10SM   ,-,45,25,37,46  , 6   ,150,-,0  ,30.42,-,-,AA,-
03011,20070427,2350,AO2 ,-,CLR                                          ,10SM   ,-,43,23,36,45  , 3   ,090,-,0  ,30.42,-,-,AA,-
03011,20070428,0050,AO2 ,-,CLR                                          ,10SM   ,-,43,21,36,42  , 3   ,170,-,0  ,30.42,-,-,AA,-
03011,20070428,0150,AO2 ,-,CLR                                          ,10SM   ,-,41,25,36,53  , 5   ,140,-,0  ,30.43,-,-,AA,-
03011,20070428,0250,AO2 ,-,CLR                                          ,10SM   ,-,41,23,34,49  , 8   ,140,-,0  ,30.42,-,-,AA,-
03011,20070428,0350,AO2 ,-,CLR                                          ,10SM   ,-,41,23,34,49  , 4   ,130,-,0  ,30.42,-,-,AA,-
03011,20070428,0450,AO2 ,-,CLR                                          ,10SM   ,-,43,25,36,49  , 5   ,150,-,0  ,30.42,-,-,AA,-
03011,20070428,0550,AO2 ,-,CLR                                          ,10SM   ,-,43,27,37,53  , 6   ,140,-,0  ,30.43,-,-,AA,-
03011,20070428,0650,AO2 ,-,CLR                                          ,10SM   ,-,48,28,39,46  , 4   ,130,-,0  ,30.45,-,-,AA,-
03011,20070428,0750,AO2 ,-,CLR                                          ,10SM   ,-,55,27,43,34  , 0   ,000,-,0  ,30.46,-,-,AA,-
03011,20070428,0850,AO2 ,-,CLR                                          ,10SM   ,-,59,25,45,27  , 0   ,000,-,0  ,30.46,-,-,AA,-
03011,20070428,0950,AO2 ,-,CLR                                          ,10SM   ,-,61,23,45,23  , 0   ,000,-,0  ,30.46,-,-,AA,-
03011,20070428,1050,AO2 ,-,CLR                                          ,10SM   ,-,64,23,46,21  , 6   ,280,-,0  ,30.46,-,-,AA,-
03011,20070428,1150,AO2 ,-,CLR                                          ,10SM   ,-,64,23,46,21  , 8   ,270,-,0  ,30.45,-,-,AA,-
03011,20070428,1250,AO2 ,-,SCT085 SCT100                                ,10SM   ,-,64,25,46,23  , 8   ,270,G,14 ,30.44,-,-,AA,-
03011,20070428,1350,AO2 ,-,SCT090 SCT110                                ,10SM   ,-,68,27,48,21  , 5   ,240,-,0  ,30.44,-,-,AA,-
03011,20070428,1450,AO2 ,-,OVC090                                       ,10SM   ,-,64,23,46,21  , 0   ,000,-,0  ,30.43,-,-,AA,-
03011,20070428,1550,AO2 ,-,OVC080                                       ,10SM   ,-,61,32,48,34  , 9   ,090,G,17 ,30.43,-,-,AA,-
03011,20070428,1650,AO2 ,-,OVC110                                       ,10SM   ,-,63,30,48,29  , 9   ,120,-,0  ,30.43,-,-,AA,-
03011,20070428,1750,AO2 ,-,CLR                                          ,10SM   ,-,59,30,46,33  , 8   ,180,-,0  ,30.43,-,-,AA,-
03011,20070428,1850,AO2 ,-,CLR                                          ,10SM   ,-,57,30,45,36  , 0   ,000,-,0  ,30.43,-,-,AA,-
03011,20070428,1950,AO2 ,-,CLR                                          ,10SM   ,-,54,32,45,43  , 6   ,130,-,0  ,30.44,-,-,AA,-
03011,20070428,2050,AO2 ,-,CLR                                          ,10SM   ,-,50,32,43,50  , 5   ,140,-,0  ,30.46,-,-,AA,-
03011,20070428,2150,AO2 ,-,CLR                                          ,10SM   ,-,50,32,43,50  , 5   ,140,-,0  ,30.46,-,-,AA,-
03011,20070428,2250,AO2 ,-,CLR                                          ,10SM   ,-,50,30,43,46  , 4   ,040,-,0  ,30.47,-,-,AA,-
03011,20070428,2350,AO2 ,-,CLR                                          ,10SM   ,-,52,30,43,43  , 0   ,000,-,0  ,30.46,-,-,AA,-
03011,20070429,0050,AO2 ,-,CLR                                          ,10SM   ,-,46,32,39,58  , 5   ,140,-,0  ,30.45,-,-,AA,-
03011,20070429,0150,AO2 ,-,CLR                                          ,10SM   ,-,46,32,39,58  , 5   ,100,-,0  ,30.44,-,-,AA,-
03011,20070429,0250,AO2 ,-,CLR                                          ,10SM   ,-,48,30,39,50  , 3   ,090,-,0  ,30.44,-,-,AA,-
03011,20070429,0350,AO2 ,-,CLR                                          ,10SM   ,-,50,30,43,46  , 3   ,100,-,0  ,30.45,-,-,AA,-
03011,20070429,0450,AO2 ,-,CLR                                          ,10SM   ,-,48,32,41,54  , 5   ,120,-,0  ,30.45,-,-,AA,-
03011,20070429,0550,AO2 ,-,CLR                                          ,10SM   ,-,48,32,41,54  , 0   ,000,-,0  ,30.45,-,-,AA,-
03011,20070429,0650,AO2 ,-,CLR                                          ,10SM   ,-,52,32,43,47  , 0   ,000,-,0  ,30.46,-,-,AA,-
03011,20070429,0750,AO2 ,-,CLR                                          ,10SM   ,-,55,32,45,42  , 0   ,000,-,0  ,30.46,-,-,AA,-
03011,20070429,0850,AO2 ,-,CLR                                          ,10SM   ,-,59,32,46,36  , 0   ,000,-,0  ,30.45,-,-,AA,-
03011,20070429,0950,AO2 ,-,CLR                                          ,10SM   ,-,61,28,46,29  , 5   ,240,-,0  ,30.44,-,-,AA,-
03011,20070429,1050,AO2 ,-,BKN065 BKN090                                ,10SM   ,-,63,30,48,29  , 8   ,280,-,0  ,30.43,-,-,AA,-
03011,20070429,1150,AO2 ,-,SCT070 OVC100                                ,10SM   ,-,63,28,46,27  , 4   ,080,-,0  ,30.40,-,-,AA,-
03011,20070429,1250,AO2 ,-,BKN080                                       ,10SM   ,-,63,27,46,26  , 4   ,300,-,0  ,30.35,-,-,AA,-
03011,20070429,1350,AO2 ,-,BKN090 OVC110                                ,10SM   ,-,66,25,48,21  , 4   ,040,-,0  ,30.32,-,-,AA,-
03011,20070429,1450,AO2 ,-,OVC090                                       ,10SM   ,TS                  ,61,32,48,34  , 15  ,280,G,22 ,30.32,-,-,AA,-
03011,20070429,1550,AO2 ,-,BKN090 BKN110                                ,10SM   ,TS                  ,55,34,45,45  , 6   ,300,G,15 ,30.34,-,-,AA,-
03011,20070429,1650,AO2 ,-,SCT025 BKN049 OVC070                         ,7SM    ,RA                  ,48,39,45,71  , 3   ,060,-,0  ,30.42,-,-,AA,-
03011,20070429,1750,AO2 ,-,SCT016 BKN025 OVC042                         ,4SM    ,-RA                 ,45,41,43,86  , 0   ,000,-,0  ,30.39,-,-,AA,-
03011,20070429,1850,AO2 ,-,SCT070 OVC100                                ,10SM   ,-,46,41,45,83  , 4   ,090,-,0  ,30.39,-,-,AA,-
03011,20070429,1950,AO2 ,-,BKN100                                       ,10SM   ,-,46,39,43,77  , 5   ,150,-,0  ,30.37,-,-,AA,-
03011,20070429,2050,AO2 ,-,CLR                                          ,10SM   ,-,45,41,43,86  , 6   ,130,-,0  ,30.36,-,-,AA,-
03011,20070429,2150,AO2 ,-,CLR                                          ,10SM   ,-,45,39,43,80  , 3   ,150,-,0  ,30.35,-,-,AA,-
